node_id,lat,lon
2351259294,48.2411176,19.4570847
2351259296,48.2412186,19.4566665
2351259302,48.2421725,19.4548111
2364987852,48.1476638,19.4650414
2366256959,48.2664153,19.4442035
2366257037,48.2771251,19.4633046
2374331963,48.2916559,19.4859354
2376419206,48.3083278,19.3554576
2376419294,48.3087976,19.3572019
2376419683,48.3105581,19.3611243
2376419868,48.3298064,19.413974
2376493334,48.3093574,19.4139732
2382172435,48.3338928,19.3716333
2382173316,48.3533969,19.4036095
2382396096,48.2625896,19.4458857
2384086409,48.2180122,19.5386314
2384088191,48.2347345,19.5411997
2385711938,48.1948736,19.1777361
2385712017,48.198611,19.1769295
2385712018,48.1987468,19.1733586
2385853663,48.2058723,19.3089568
2385853707,48.2112652,19.3112873
2397718676,48.2053097,19.3457653
2397718738,48.2059846,19.3485893
2397718820,48.2096542,19.3456738
2397718829,48.2103789,19.3450487
2397718830,48.2104098,19.3473336
2397718837,48.211204,19.3473032
2397718839,48.2112685,19.3450321
2399145129,48.1362022,19.1762361
2399145160,48.1382533,19.1784556
2399145230,48.14217,19.1917756
2399145249,48.1428193,19.1925383
2399145277,48.1447421,19.2552689
2399145365,48.1500742,19.1826848
2399145426,48.1560795,19.195885
2399145486,48.1600043,19.1874188
2401324463,48.0750782,19.2034424
2405480062,48.4614203,19.2958724
2405480242,48.4653977,19.2927652
2405480258,48.4656126,19.2908038
2406378438,48.3984817,19.7112129
2419131259,48.4907511,19.2169746
2419304384,48.0902425,19.3393264
2419304393,48.0910554,19.3375226
2419304397,48.0910537,19.338495
2419304404,48.0913576,19.338709
2419304416,48.0926573,19.2879685
2419304417,48.0928523,19.2921135
2419304644,48.1050394,19.3262243
2419304874,48.1180708,19.3592945
2419304958,48.1250374,19.346627
2474032729,48.4908039,19.3983399
2474032748,48.4911194,19.3971551
2474032852,48.4923534,19.398163
2517446569,48.1126994,19.4323456
2523257198,48.3136364,19.3974594
2523257353,48.3342622,19.4140288
2523257519,48.3557469,19.4100521
2523257558,48.3564074,19.4110049
2523257568,48.3564392,19.4083364
2523257595,48.3566976,19.4102447
2523257638,48.3573163,19.4065724
2523257660,48.3578901,19.4101613
2523523186,48.0906868,19.4191324
2523523461,48.1013207,19.4570393
2523523642,48.112211,19.4142419
2523523942,48.1444244,19.4098336
2524476218,48.3116022,19.2234369
2524476226,48.3118755,19.2229109
2524476230,48.3120674,19.222716
2524476232,48.3120993,19.2229358
2524476265,48.3125791,19.2227109
2524476279,48.3128901,19.2225763
2524476359,48.3201477,19.2193249
2524476568,48.3516733,19.2406733
2540131828,48.3591796,19.7627746
2547402387,48.3903004,19.3769993
2547402391,48.3904264,19.3783284
2547402392,48.390409,19.3781425
2547402430,48.3915029,19.3768187
2547402431,48.3914974,19.3771242
2547402453,48.3923723,19.3748071
2558981837,48.1909505,19.5252163
2568225424,48.1669757,19.4382652
2587238041,48.1784312,19.4483423
2595325712,48.3572628,19.5714068
2595325759,48.3572196,19.5712815
2595325763,48.3560972,19.5730751
2595325765,48.3563949,19.5720812
2595325766,48.3564589,19.5722096
2595361684,48.35086,19.5779667
2595364338,48.3511512,19.5784426
2595401641,48.3512896,19.5789729
2595401653,48.3508456,19.58557
2595401657,48.3519183,19.5842298
2620296722,48.1973156,19.4595304
2620296899,48.2077164,19.418187
2620297841,48.2224215,19.4254309
2620297868,48.2238634,19.416075
2620297879,48.2242891,19.414504
2622678383,48.1939352,19.4698559
2622678771,48.2328756,19.5060958
2629249810,48.2679798,19.5635459
2658058603,48.256012,19.4838731
2673521868,48.0960643,19.4560245
2677470689,48.0948496,19.4580752
2677874457,48.2711875,19.548448
2677874497,48.2714801,19.5462461
2690128351,48.1927626,19.5285209
2690128352,48.1927807,19.5275942
2699037278,48.227895,19.4136812
2699037282,48.2279759,19.4133244
2699038204,48.23675,19.4080718
2699038232,48.2376522,19.4093457
2735038782,48.2652004,19.4487998
2735038791,48.2655809,19.4473047
2756562509,48.1950222,19.3931867
2756562552,48.1954683,19.3936818
2756996607,48.2035501,19.4484827
2781496457,48.1722068,19.3293657
2781496467,48.1737715,19.3299414
2781496469,48.1740951,19.3349306
2781655915,48.2838839,19.2756168
2782028034,48.1421913,19.1900321
2788962221,48.111498,19.2000886
2789010099,48.1769798,19.2310428
2789010101,48.1775326,19.2310035
2789010105,48.1779763,19.2036383
2789010130,48.1783268,19.2056105
2790015930,48.2239931,19.2971064
2790016014,48.2325035,19.2850496
2790016034,48.2328335,19.2864642
2790219517,48.1964229,19.2472075
2790219526,48.1968604,19.2453793
2815853905,48.1931583,19.2523
2815853933,48.1968123,19.2492896
2828260522,48.4199038,19.1642045
2828771212,48.2138424,19.3560875
2845624117,48.1088136,19.3418278
2883859590,48.4169705,19.1525599
2904678485,48.4727482,19.3458905
2904678598,48.4740184,19.3438462
2904678615,48.4745775,19.3485167
2904678654,48.4751655,19.3471586
2904678676,48.4754934,19.3477428
2904678683,48.4757121,19.3461525
2914781178,48.311455,19.5149965
2914781212,48.3116679,19.5155789
2914781267,48.311985,19.5169617
2914781309,48.3123044,19.5159416
2917134151,48.4972719,19.2972949
2917167765,48.4941608,19.2804971
2917167782,48.4915759,19.2783897
2918448750,48.358358,19.4983718
2918449241,48.3627753,19.5078924
2918449350,48.3632978,19.5013684
2921434553,48.4234864,19.1557831
2921434973,48.4267174,19.1550459
2922102488,48.0869493,19.4061912
2935057001,48.4221549,19.1510309
2935057040,48.4239071,19.1519514
2940779179,48.4156498,19.3626496
2940779259,48.4160917,19.3636743
2940781827,48.4662819,19.341429
2940781835,48.469265,19.3418176
2973253676,48.2234234,19.3745295
3008291036,48.3098506,19.7517926
3008291239,48.309822,19.7496546
3008961081,48.4741921,19.3382895
3018477054,48.4552572,19.1707429
3112654443,48.4660101,19.5436436
3112654448,48.3841594,19.6315836
3114997050,48.4637417,19.5493624
3114997052,48.4638206,19.5493822
3114997053,48.4648559,19.5471636
3124107978,48.3386509,19.6784655
3124107979,48.3389447,19.6791261
3161700649,48.1732771,19.5022175
3296976746,48.4301854,19.595095
3297018374,48.3667133,19.6499253
3299386356,48.1417055,19.2430967
3305893877,48.1095675,19.3369222
3305893885,48.1102968,19.3360605
3305893890,48.1114322,19.3372854
3305893941,48.1132856,19.3394605
3359134686,48.4976818,19.6879763
3359134687,48.4978279,19.6876624
3359134688,48.4980011,19.6848014
3359134689,48.497609,19.6822901
3359134691,48.4975911,19.683264
3359134692,48.4977382,19.6832044
3365337976,48.2058299,19.3423981
3365870043,48.1496006,19.1828278
3425194641,48.1746952,19.4989406
3425194642,48.1749111,19.4977768
3470427427,48.1770507,19.4772026
3470427428,48.1771486,19.4772244
3470427431,48.1775725,19.4773517
3470427433,48.1769614,19.4779674
3470427434,48.1772036,19.4781301
3472114990,48.2015281,19.3619977
3514911869,48.2281176,19.414884
3514911872,48.2282524,19.4152497
3514911874,48.2285062,19.4156632
3515075171,48.2753661,19.8031053
3515075175,48.2765013,19.8018577
3529043030,48.4548441,19.5273889
3531406211,48.4423334,19.5914349
3531406253,48.4441183,19.5361323
3531406397,48.4446597,19.5278106
3533925695,48.4714294,19.568894
3533925738,48.47219,19.5687936
3533925789,48.4736311,19.5697575
3533925817,48.474203,19.5692935
3534166927,48.4343692,19.5953763
3534166932,48.4348493,19.5963434
3575147523,48.3558189,19.2040336
3595032524,48.4265685,19.5105318
3600440688,48.4556464,19.4809939
3600440689,48.4558966,19.4803015
3602405333,48.1311865,19.2714252
3602405335,48.1317064,19.2732879
3602405344,48.1360145,19.2726073
3602432962,48.2754612,19.7992743
3602432964,48.2763064,19.8015711
3604813600,48.4186652,19.3589831
3604813602,48.4187838,19.3587884
3604813607,48.4196161,19.3605035
3622983968,48.2165979,19.3379897
3626935749,48.2537576,19.7881578
3643043999,48.2506063,19.1862663
3695667818,48.3440137,19.1506381
3695667869,48.3447859,19.1513981
3719581066,48.4325577,19.4966603
3738614923,48.3594651,19.7604601
3750077681,48.2094668,19.3520382
3750077684,48.2097625,19.3527525
3757244060,48.3220811,19.1838208
3764934713,48.2911206,19.2892523
3764935063,48.2988812,19.2893826
3793764618,48.4824219,19.5048176
3846434471,48.0863627,19.2989143
3854391693,48.3666289,19.6492558
3854391697,48.366978,19.6496132
4024122925,48.3058776,19.2665324
4061488460,48.4703361,19.6840688
4114587268,48.2421534,19.2828004
4158007607,48.2969743,19.1803271
4158007688,48.2991025,19.1821868
4158007850,48.3004285,19.1793774
4158007859,48.3006811,19.1812263
4158007868,48.3008258,19.1819629
4168685585,48.2240964,19.2990664
4169201168,48.3261025,19.6684782
4169201183,48.3296738,19.658374
4286337949,48.3632515,19.5341375
4366778258,48.3102186,19.5165481
4366778952,48.3731247,19.4507245
4389128754,48.4003053,19.6757469
4777589555,48.3929002,19.6856393
4787209793,48.1422637,19.2646273
4787209794,48.1432381,19.2630875
4943502304,48.2461863,19.5755423
4978720413,48.3018823,19.7868808
4978850398,48.290139,19.6892875
5031461021,48.236883,19.7938509
5031461030,48.2404523,19.790584
5031461031,48.241345,19.7921833
5031461035,48.2401021,19.7897377
5038537067,48.2730509,19.6759076
5038537077,48.2770457,19.6756772
5155395335,48.3705,19.4511169
5155395344,48.3714357,19.4532734
5203106688,48.4112938,19.6396262
5203106689,48.4109052,19.6404412
5203116825,48.4126184,19.6375076
5203116827,48.4120167,19.6375613
5203116828,48.4137765,19.6405157
5203116831,48.4132339,19.6411323
5203116848,48.410295,19.6401322
5203116877,48.4140026,19.6416587
5203116882,48.4150651,19.6442505
5203116891,48.4128958,19.6415659
5203116892,48.4127754,19.6412489
5203116898,48.4125134,19.6408509
5203116899,48.412685,19.6404272
5251681970,48.3266474,19.6718524
5251681971,48.3263862,19.6731151
5251681972,48.326143,19.672997
5251681973,48.3266205,19.6732289
5251681974,48.3264698,19.6727374
5251681975,48.3262922,19.6726379
5251681976,48.326563,19.6722729
5251681977,48.3263818,19.6721815
5251681978,48.3267314,19.6723552
5251681979,48.3266469,19.6728186
5308388760,48.3169373,19.6452498
5313841934,48.4239003,19.5992096
5313841936,48.4236689,19.5995494
5316631370,48.3596434,19.7610128
5316631371,48.3586106,19.7583371
5320634562,48.2768669,19.4996113
5320634564,48.2772646,19.498293
5322816407,48.2694433,19.4502939
5322816411,48.2697119,19.4502903
5322816415,48.2697056,19.4507247
5322816418,48.2694604,19.4507441
5605381803,48.4340662,19.7984898
5605381805,48.4336112,19.7974338
5615110622,48.4120958,19.1640182
5722310844,48.3967881,19.7113749
5749053943,48.1812688,19.2329031
5749053944,48.1809853,19.2314855
5749165020,48.1760991,19.2314829
5752676407,48.4317393,19.7917612
5782062772,48.4555161,19.4820517
5782062811,48.4562347,19.4774323
5782062840,48.456366,19.4777266
5916500279,48.2015464,19.3078122
5916500281,48.2013024,19.3047568
5916500284,48.20262,19.3082263
5916501287,48.2021047,19.3091208
5916501293,48.2025261,19.309993
5941077481,48.4156959,19.6453336
5959935918,48.3940342,19.7031894
5959935933,48.3969908,19.7080004
5959935935,48.3975841,19.7079528
5977813847,48.1503035,19.2590573
5977813851,48.1496258,19.2602614
5977813853,48.1499062,19.2595455
5977813854,48.1500691,19.2610596
5977813857,48.1497015,19.2604958
5977814082,48.1494543,19.252502
5977814086,48.1486477,19.2522488
5977814121,48.1470509,19.2619729
5977814122,48.1475218,19.2614002
6093432039,48.2826146,19.7942036
6093432042,48.2831182,19.7958522
6093432049,48.2800497,19.7917642
6093432063,48.283663,19.7971324
6093432890,48.2861432,19.6912819
6093432934,48.2637055,19.7420883
6093432952,48.2816863,19.7166575
6093432953,48.2840571,19.7149243
6093432960,48.2842424,19.7125384
6093432974,48.2944173,19.7216299
6093432978,48.2951525,19.7197886
6093433198,48.2926287,19.7722498
6093433204,48.2949093,19.7764286
6093433231,48.2888381,19.7936779
6095222116,48.270042,19.6818325
6095222121,48.2690774,19.6826286
6099899819,48.2636403,19.6571253
6099899822,48.2627225,19.6540824
6103476129,48.2217063,19.5812094
6103476782,48.3140726,19.7024077
6103477088,48.2990529,19.68228
6105376989,48.1526219,19.4586692
6105376990,48.152577,19.4602418
6106015681,48.1133089,19.3385848
6122968332,48.2118857,19.8078735
6122968498,48.1023606,19.3261568
6228858563,48.4953263,19.6805943
6228858564,48.4955493,19.6819479
6233611431,48.4053697,19.1770565
6233611433,48.4053779,19.1763262
6233611434,48.4057852,19.1777743
6297043523,48.2388817,19.2825692
6367474029,48.3193421,19.8058821
6367474030,48.3176614,19.8109487
6369690997,48.3150688,19.7744278
6503476800,48.0913829,19.2949491
6503476801,48.0912269,19.2954056
6520659334,48.4523554,19.5261383
6520659336,48.4519674,19.5268985
6573690309,48.4534203,19.2108343
6573690311,48.4535328,19.2110514
6582752437,48.4200449,19.6109321
6582752440,48.4202055,19.6093974
6610736991,48.3285073,19.6695126
6612165715,48.3261827,19.6681097
6614922996,48.3292014,19.6578965
6658605628,48.3386696,19.6777404
6658605629,48.3385502,19.6780855
6658654048,48.3206544,19.6578321
6658654049,48.3205937,19.6565044
6658654050,48.3206205,19.6570462
6658654051,48.3213002,19.6569786
6696826623,48.3404266,19.6781447
6696826624,48.3405163,19.6786897
6696826625,48.3405058,19.6783316
6696826627,48.3403966,19.6782378
6702484835,48.3096878,19.6608388
6702484836,48.3093046,19.6673925
6704301863,48.4745243,19.5329565
6745610099,48.2571309,19.1576489
6745610101,48.2571957,19.1572716
6745610124,48.2553972,19.1568717
6745610131,48.255275,19.1574126
6745610132,48.2558661,19.158008
6755213886,48.46282,19.1458819
6797550102,48.1594646,19.3592448
6797570650,48.157188,19.3619222
6797570661,48.1591868,19.3582502
6797570666,48.1593082,19.3580871
6802927926,48.1376808,19.4452674
6824717003,48.5052056,19.6827502
6911446466,48.3217859,19.7058527
6969768811,48.357094,19.1958809
6977656486,48.3446896,19.1516694
6977656487,48.3449129,19.1517445
7016793579,48.3635717,19.6556231
7016816605,48.356042,19.6506953
7048766714,48.4923342,19.7202372
7101918851,48.4383498,19.5905792
7102136674,48.4371245,19.5703294
7102193994,48.4700596,19.4556572
7223157211,48.4973354,19.6804723
7309011437,48.2080868,19.545786
7309011449,48.2083426,19.5458117
7309011455,48.208169,19.545739
7309011459,48.2081932,19.5459296
7326212118,48.4731587,19.5649975
7326212119,48.4728487,19.5655388
7326212120,48.4738211,19.5650035
7326212123,48.4734435,19.5659361
7326212136,48.4682034,19.5626257
7326212165,48.4678735,19.5605443
7326212175,48.4688033,19.554567
7346446636,48.4127206,19.6448979
7346446648,48.4129467,19.6430706
7346446660,48.4128027,19.6411909
7346446661,48.413158,19.6410537
7346446662,48.4129743,19.6408427
7346446665,48.4124313,19.6410373
7346446666,48.4115377,19.6391169
7346446670,48.4098192,19.6372912
7543458276,48.4817444,19.5016069
7574336941,48.4330048,19.5552537
7592040022,48.2975115,19.1812383
7592040023,48.2970875,19.1824444
7592040032,48.2971494,19.1811585
7594440648,48.2023842,19.3079179
7832332108,48.0784512,19.4041875
7999244587,48.426633,19.5532693
7999244588,48.4262917,19.5519164
7999244593,48.4255739,19.5509981
7999244594,48.426768,19.5513429
7999311849,48.4298531,19.5481702
8034950398,48.3716332,19.6152769
8066251956,48.3759355,19.6211199
8066252610,48.3747949,19.6236586
8066252612,48.3726434,19.6242597
8066252627,48.3727837,19.6255955
8066602125,48.3365613,19.6445042
8086353019,48.4215394,19.6088138
8086353023,48.4226012,19.6092759
8086353024,48.4247317,19.6104739
8086353031,48.4227189,19.6060926
8193069881,48.4022066,19.60593
8193069884,48.4022193,19.6055667
8193069893,48.4041631,19.5941359
8193069901,48.408357,19.5987815
8193069905,48.4057392,19.600203
8284115801,48.3327118,19.6345526
8284115803,48.3321416,19.6375055
8293916525,48.1802447,19.448052
8293916526,48.1800634,19.4478862
8373538684,48.283109,19.7148934
8375595194,48.2424648,19.6329474
8382066776,48.2555118,19.7598244
8382066933,48.2452877,19.7758305
8382066962,48.2459031,19.7754765
8382066963,48.2458843,19.7758479
8382066968,48.2453369,19.7827157
8382066971,48.2456914,19.7826634
8382066973,48.2457558,19.7846495
8382066974,48.2455325,19.7849017
8395346867,48.2702206,19.8158196
8410030568,48.3934681,19.7108902
8410030577,48.3978919,19.7102652
8410030580,48.3984213,19.711274
8468049208,48.3837603,19.6320165
8503471865,48.4091462,19.8105831
8512636710,48.4315881,19.8013879
8512666179,48.423559,19.7946061
8512742811,48.4297042,19.7991309
8520067888,48.4279425,19.7908711
8520067891,48.4262281,19.790253
8524285125,48.4332227,19.7957835
8536081262,48.4387054,19.7944584
8536081263,48.4391167,19.7944479
8536081315,48.4333704,19.7933547
8549737001,48.4228517,19.7391365
8549737023,48.4176557,19.7321306
8549737868,48.4360335,19.7753115
8549737892,48.4312815,19.7769214
8549737924,48.4358335,19.7972112
8549737929,48.4362426,19.798007
8551147248,48.4370079,19.7043233
8551147257,48.4379656,19.7030514
8570767991,48.4617386,19.6344633
8570767995,48.4613837,19.6342407
8570767996,48.4592964,19.6365327
8570768037,48.4635135,19.6345103
8570768038,48.465574,19.6336614
8570768048,48.4640409,19.6349609
8570768164,48.45983,19.639102
8570768169,48.460417,19.6390271
8570768498,48.4461273,19.6460786
8570768505,48.447223,19.6510864
8570768507,48.4471588,19.6504734
8570768508,48.4467296,19.6512077
8570768519,48.4473923,19.6519302
8570768545,48.4459454,19.6602286
8570768744,48.4441706,19.657938
8570768792,48.4447954,19.6543613
8570768798,48.4449722,19.6543197
8570768802,48.4453761,19.6538088
8570768971,48.4542544,19.6704854
8570769039,48.4539484,19.6703634
8574595939,48.44499,19.6533661
8574595941,48.4446839,19.6526863
8588806826,48.3714787,19.5693514
8598923858,48.3969107,19.7578382
8598924056,48.3870148,19.7510717
8601435221,48.3958173,19.7060608
8601435233,48.396583,19.7055513
8601435345,48.393713,19.6882913
8605378429,48.3783628,19.6742472
8605378430,48.3790653,19.6754182
8605378431,48.378386,19.6755239
8615074169,48.3145282,19.2223915
8625542758,48.4385595,19.5867898
8625542768,48.4396738,19.5882255
8625542778,48.4394661,19.5868702
8625542780,48.4410907,19.5895068
8625542789,48.4397241,19.5911188
8625542815,48.4423371,19.5874992
8625548076,48.4346173,19.5971639
8625686564,48.4425052,19.585171
8636259206,48.4571688,19.1893377
8642535400,48.4666819,19.5497666
8642561720,48.465004,19.5529041
8642561725,48.4672656,19.5527384
8642561911,48.4843443,19.5783837
8642562015,48.4761202,19.5698677
8642562019,48.4747676,19.5686548
8642562124,48.4666455,19.5568375
8642562243,48.4785224,19.5593561
8642562290,48.4712541,19.5673352
8642562291,48.4709616,19.5659557
8650548007,48.495822,19.4201709
8678836840,48.4909263,19.408219
8678838315,48.4840389,19.5047616
8688847415,48.2348434,19.4210085
8688854084,48.2454591,19.3338138
8688854166,48.2367124,19.417911
8688854171,48.2370578,19.4182484
8688854183,48.2345692,19.4214313
8709301341,48.4804115,19.2696628
8709302548,48.5027357,19.2930678
8760493000,48.2559592,19.1463657
8760493122,48.2527455,19.1548319
8760493123,48.2527063,19.1550988
8791426694,48.0698448,19.2470491
8791426695,48.0699622,19.2475051
8791426696,48.0701549,19.2481086
8791426697,48.069843,19.2475171
8791426947,48.08437,19.2311726
8791426956,48.0844458,19.2309349
8791427641,48.067953,19.1998892
8791428146,48.0766937,19.1751203
8791428162,48.078406,19.1710085
8794543743,48.0920432,19.2790854
8794543940,48.0909187,19.2841285
8794543947,48.0902732,19.2830068
8794543965,48.092856,19.2878005
8794543979,48.0920263,19.2860254
8794543980,48.0920728,19.2859545
8794543984,48.0918256,19.2854235
8794543992,48.0914333,19.2886007
8794544032,48.0931309,19.2894331
8794544036,48.0928127,19.2912398
8794544083,48.0927007,19.2880882
8799764911,48.1125792,19.2815141
8814410626,48.1491828,19.184207
8814410825,48.1445776,19.1952328
8814411007,48.1338405,19.1853217
8814411067,48.1144353,19.196527
8814411267,48.1146225,19.2009567
8814411272,48.1153218,19.2006254
8814411277,48.1148705,19.1994868
8819761085,48.1594088,19.1897086
8819761096,48.1587225,19.1924503
8831412205,48.1812411,19.2327643
8831412647,48.1823645,19.2281594
8831412913,48.1825957,19.2258484
8831412914,48.1825222,19.2257006
8831413131,48.181047,19.2007327
8831413150,48.1817356,19.2019773
8831413227,48.1793372,19.2060985
8832403645,48.1510157,19.2626354
8832403709,48.1486839,19.2521144
8835108163,48.1446071,19.2534081
8842168822,48.1107167,19.3339647
8842169342,48.0906485,19.3337569
8842170626,48.1325099,19.2736231
8842170791,48.1369609,19.2752096
8842170803,48.1347296,19.2732342
8844920726,48.0892321,19.2495847
8844920732,48.0904866,19.2504763
8844920772,48.0893245,19.2515793
8849131240,48.2428008,19.3342989
8849133634,48.1884052,19.3516707
8849162611,48.2363424,19.3331746
8849162612,48.2361039,19.3330797
8849170818,48.2331788,19.3263286
8849188040,48.2819109,19.3148811
8849188074,48.2824452,19.3134534
8849188096,48.2769703,19.3138749
8849188100,48.2775476,19.3142171
8849318482,48.4369661,19.5992657
8850984304,48.3671376,19.5731346
8860475165,48.1259402,19.3527914
8860475166,48.1256488,19.3540531
8860475909,48.1226847,19.3595611
8860475915,48.1235668,19.3597825
8865270463,48.1681758,19.3699399
8865270499,48.1659898,19.3668398
8865270501,48.1660174,19.3681347
8865274413,48.1663039,19.359829
8865274414,48.1664762,19.3594548
8879487187,48.1829016,19.4479613
8879487701,48.1532811,19.410511
8883660686,48.2502058,19.4867527
8883660689,48.249261,19.4875149
8890879866,48.2369232,19.3348378
8890879867,48.2362632,19.3339953
8890879871,48.2362702,19.3346943
8890879873,48.2360094,19.3340345
8890879874,48.2363658,19.3339795
8890879880,48.2361889,19.3354936
8890879881,48.2371724,19.3356988
8897091747,48.2212747,19.4279909
8897499275,48.2084558,19.4155288
8897499433,48.208578,19.4156353
8897499692,48.228216,19.4157721
8900398716,48.1887171,19.3503222
8900430817,48.1884458,19.3491934
8900431250,48.1883135,19.3514056
8900431254,48.1885119,19.3514706
8913024344,48.2300598,19.2880716
8913024347,48.229995,19.2878941
8913024435,48.2289409,19.293942
8913025629,48.210899,19.3337459
8913025631,48.2111904,19.3351382
8913025704,48.2126944,19.3364096
8913025849,48.2035444,19.3452552
8915939332,48.2400378,19.2802455
9019500890,48.2314268,19.5374143
9023104742,48.3337825,19.6492975
9042593320,48.3557776,19.572806
9042593332,48.3569268,19.5703462
9048055886,48.2044782,19.3414028
9048055887,48.2041396,19.3414371
9048055889,48.2044176,19.3412691
9048055897,48.2072931,19.3401027
9048075919,48.2065318,19.3381836
9048075922,48.2081128,19.3373964
9048075944,48.2194401,19.3355226
9147447421,48.4043262,19.1764895
9209261213,48.3317939,19.6660266
9209295683,48.3424093,19.6747624
9209295684,48.3410694,19.6732274
9217879351,48.3462564,19.8021966
9219294013,48.308025,19.8002402
9331497728,48.4818703,19.5045344
9366114886,48.3371898,19.6611014
9366114887,48.337223,19.6606621
9366157118,48.3315646,19.6593596
9366157126,48.3246259,19.6644664
9366195436,48.3352502,19.6436699
9383485864,48.448462,19.6517891
9383485866,48.4480887,19.6521752
9396442021,48.4830692,19.8061901
9428612724,48.2842219,19.6002612
9428613376,48.2656571,19.6186725
9428613407,48.2615021,19.6164483
9428613411,48.2608772,19.6166489
9428613428,48.2636774,19.616921
9428614075,48.2449144,19.7076689
9548954396,48.3253009,19.666789
9560201205,48.2096587,19.3481268
9560201206,48.2093096,19.3484022
9560203618,48.2073059,19.354235
9560220417,48.2087837,19.3496922
9560237859,48.2149237,19.3494578
9560237901,48.2136874,19.3536897
9560237902,48.212611,19.3550767
9560250983,48.2075407,19.3514613
9560282037,48.2086609,19.3520738
9560282038,48.2082903,19.3527582
9560282039,48.2081908,19.3525319
9560282040,48.2083088,19.3524179
9560282041,48.2084206,19.3527154
9560282045,48.207848,19.3528683
9560282046,48.2079575,19.3531326
9560282048,48.2075431,19.3525719
9560310284,48.2160699,19.3474054
9598130605,48.497463,19.6811023
9615172742,48.221132,19.7087853
9615172773,48.2072535,19.7213911
9615172774,48.2074762,19.720411
9615172777,48.2078161,19.7202062
9615205270,48.3002075,19.7916301
9621682938,48.3344774,19.6843705
9624262745,48.3702552,19.6953148
9624262750,48.3710178,19.696135
9634112901,48.2716372,19.6835297
9646602368,48.2232311,19.5791358
9646867425,48.3733952,19.7065084
9646867436,48.3717637,19.7019587
9652375550,48.3075659,19.5165218
9652375574,48.2659794,19.4448779
9652375611,48.2799245,19.4268413
9656620809,48.4299796,19.5026716
9671896752,48.3963642,19.7137799
9671896753,48.3954501,19.7149809
9678040903,48.1943044,19.2529654
9693148639,48.2752674,19.1960971
9698156117,48.3634134,19.53391
9713165932,48.3264729,19.2490701
9713449741,48.3148397,19.2223241
9729690634,48.2636734,19.2001963
9734340261,48.3009529,19.181056
9734345347,48.2941187,19.1783517
9745014570,48.3255277,19.6505452
9745014583,48.3255464,19.6503315
9745014587,48.3268786,19.6493631
9745757297,48.3274446,19.6483203
9745757298,48.3259915,19.647936
9745980820,48.3273385,19.6442052
9751560122,48.3583967,19.1973246
9751560144,48.356814,19.1994117
9751560211,48.355372,19.1987332
9751560255,48.3552465,19.1962735
9754840932,48.3469889,19.5624984
9754840935,48.3470824,19.5622711
9754841894,48.3355969,19.564167
9754842135,48.3383862,19.5449473
9754842140,48.3372892,19.5459397
9754842363,48.3614736,19.5381338
9754842366,48.3609396,19.5392709
9754842370,48.3608107,19.539035
9754843298,48.3614041,19.508425
9771263596,48.4245854,19.551913
9771265084,48.447294,19.5287722
9865894972,48.3567903,19.4101326
9865894973,48.356616,19.4098077
9895802961,48.3245941,19.6676316
9918995824,48.3074716,19.359527
9918995825,48.3063316,19.3602098
9918995832,48.3076319,19.3595756
9920102346,48.3568,19.5716648
9920965696,48.4563393,19.4786421
9920969047,48.4662819,19.4650214
9921519362,48.4496432,19.5353841
9921599393,48.37286,19.6239553
9986196416,48.4703162,19.7538199
9986216433,48.4705784,19.7537637
9986216444,48.4731104,19.7497251
9986216538,48.4693682,19.7543975
9986216542,48.4699051,19.7540599
9986216543,48.469995,19.753534
10046699398,48.3328733,19.6351914
10046699399,48.3326911,19.6348026
10046699401,48.3327321,19.6354
10046699402,48.3325421,19.6357484
10050051535,48.4267937,19.1587796
10050051540,48.4265277,19.1597338
10076545346,48.270789,19.8179508
10104486071,48.4640251,19.5463503
10104486077,48.4648487,19.5469501
10104486085,48.46474,19.547225
10104486091,48.4646775,19.5469664
10104486095,48.4641497,19.5462812
10104486101,48.4642178,19.5465138
10104486106,48.4640377,19.5465564
10115377358,48.2108461,19.3627903
10115377365,48.211307,19.3648449
10138544283,48.482763,19.5159125
10151251113,48.3278601,19.6379358
10154860182,48.1205554,19.485238
10162542549,48.3667581,19.6492585
10163849625,48.0918936,19.4143821
10171131960,48.3308671,19.6437039
10171131961,48.3300635,19.6433515
10215008286,48.1960115,19.2577895
10215019433,48.1966368,19.2455962
10233234438,48.1973058,19.2525552
10233258255,48.1949799,19.2503264
10233258265,48.1968039,19.2501086
10233258284,48.1986164,19.2497547
10250573785,48.4921717,19.7221303
10250573800,48.4941419,19.7213567
10250575314,48.4924863,19.7219916
10250575315,48.4924533,19.7218631
10543380165,48.1712513,19.3330946
10548674646,48.234913,19.4213098
10548674652,48.2345095,19.4209594
10591388308,48.4132375,19.3625148
10596018560,48.2429037,19.3309822
10596111914,48.2381091,19.3337079
10596111915,48.238397,19.3331579
10596111917,48.2400028,19.3333651
10596111918,48.2396011,19.333504
10596111919,48.239802,19.3331471
10596111920,48.2395677,19.333226
10596111953,48.237687,19.3402317
10596111982,48.2459294,19.3348846
10596111986,48.2455062,19.3356908
10602123110,48.2035975,19.3450958
10602123118,48.203674,19.3453167
10755456233,48.4047371,19.4977224
10755459306,48.301017,19.7917838
10755459311,48.3006319,19.7916194
10755459315,48.3004483,19.7913061
10801006041,48.4747385,19.3435538
10801006051,48.4743216,19.3430241
10882684532,48.3407319,19.1509076
